age,education,sex,race,race_input,img,Q1,Q2,Q3,Q4.a,Q4.b,d_quality,Q1_int,Q3_int,attribute,Demographic,src_clip_similarity,tgt_clip_similarity,clip_direction,clip_image,l1loss,l2loss,dino_image_similarity,clip_edit_image_similarity
18 - 24,4 year degree,Female,White or Caucasian,,young/asian_man/10,Yes,5,No,5,5,0,3,1,young,Male,0.173095703125,0.1287841796875,-0.0206756591796875,0.97998046875,0.020647453144192696,0.002727758139371872,0.9864993095397949,0.1690673828125
25 - 34,4 year degree,Female,Black or African American,,young/black_man/3,Yes,4,No,4,4,0,3,1,young,Male,0.1968994140625,0.161376953125,0.00963592529296875,0.9423828125,0.057921260595321655,0.014072366990149021,0.9870767593383789,0.1331787109375
18 - 24,High school graduate,Female,Hispanic or Latino,,young/asian_man/10,Yes,4,No,5,5,0,3,1,young,Male,0.173095703125,0.1287841796875,-0.0206756591796875,0.97998046875,0.020647453144192696,0.002727758139371872,0.9864993095397949,0.1690673828125
18 - 24,4 year degree,Male,White or Caucasian,,sunglasses/white_woman/8,Yes,5,Yes,5,5,0,3,3,sunglasses,Female,0.1824951171875,0.206298828125,0.138671875,0.7724609375,0.04118538275361061,0.0096227852627635,0.7577162981033325,0.181396484375
25 - 34,Some college,Female,Hispanic or Latino,,facial_hair/black_woman/7,Yes,2,No,4,4,0,3,1,facial_hair,Female,0.1947021484375,0.1932373046875,-0.01132965087890625,0.99072265625,0.03996199741959572,0.005334782879799604,0.9580647945404053,0.10784912109375
18 - 24,High school graduate,Female,White or Caucasian,,old/asian_man/2,Yes,5,No,4,4,0,3,1,old,Male,0.207763671875,0.1796875,-0.0179595947265625,0.92431640625,0.034915000200271606,0.007320581469684839,0.9643781185150146,0.134765625
25 - 34,Some college,Male,White or Caucasian,,old/indian_woman/1,Yes,4,No,4,4,0,3,1,old,Female,0.2120361328125,0.216552734375,-0.04351806640625,0.95068359375,0.02483193390071392,0.002213564468547702,0.9854578375816345,0.1431884765625
25 - 34,High school graduate,Male,White or Caucasian,,facial_hair/black_woman/2,Yes,2,No,5,5,0,3,1,facial_hair,Female,0.2088623046875,0.2109375,0.05914306640625,0.95654296875,0.03968582674860954,0.007140857633203268,0.7833206057548523,0.11322021484375
25 - 34,4 year degree,Male,White or Caucasian,,sunglasses/white_woman/8,Yes,5,No,5,5,0,3,1,sunglasses,Female,0.1824951171875,0.206298828125,0.138671875,0.7724609375,0.04118538275361061,0.0096227852627635,0.7577162981033325,0.181396484375
25 - 34,4 year degree,Male,White or Caucasian,,facial_hair/black_woman/7,Yes,1,No,5,5,0,3,1,facial_hair,Female,0.1947021484375,0.1932373046875,-0.01132965087890625,0.99072265625,0.03996199741959572,0.005334782879799604,0.9580647945404053,0.10784912109375
45 - 54,High school graduate,Male,White or Caucasian,,old/indian_woman/1,Yes,5,No,5,5,0,3,1,old,Female,0.2120361328125,0.216552734375,-0.04351806640625,0.95068359375,0.02483193390071392,0.002213564468547702,0.9854578375816345,0.1431884765625
25 - 34,Graduate degree,Female,White or Caucasian,,old/asian_man/2,Yes,5,No,5,5,0,3,1,old,Male,0.207763671875,0.1796875,-0.0179595947265625,0.92431640625,0.034915000200271606,0.007320581469684839,0.9643781185150146,0.134765625
18 - 24,High school graduate,Male,White or Caucasian,,smile/black_woman/4,Yes,3,Yes,4,4,0,3,3,smile,Black,0.1953125,0.207763671875,0.047210693359375,0.99462890625,0.01855485700070858,0.0009194582235068083,0.9876625537872314,0.1229248046875
35 - 44,High school graduate,Female,White or Caucasian,,sunglasses/black_man/6,Yes,5,No,3,4,-1,3,1,sunglasses,Black,0.182861328125,0.2020263671875,0.1973876953125,0.927734375,0.04588864743709564,0.0076485429890453815,0.8150674700737,0.1324462890625
25 - 34,2 year degree,Male,White or Caucasian,,old/black_man/8,Yes,1,No,3,3,0,3,1,old,Black,0.1939697265625,0.17626953125,-0.0034275054931640625,0.98095703125,0.027704305946826935,0.003020717529579997,0.9889479875564575,0.08782958984375
25 - 34,Graduate degree,Male,White or Caucasian,,smile/black_woman/9,Yes,3,No,5,5,0,3,1,smile,Black,0.2421875,0.2440185546875,-0.005512237548828125,0.98876953125,0.033933792263269424,0.006430681329220533,0.9815353155136108,0.162109375
18 - 24,4 year degree,Female,Hispanic or Latino,,facial_hair/black_woman/1,Yes,3,No,3,3,0,3,1,facial_hair,Black,0.2098388671875,0.2025146484375,-0.016815185546875,0.97900390625,0.03741288557648659,0.004655699711292982,0.967761754989624,0.089111328125
18 - 24,Some college,Male,White or Caucasian,,young/indian_woman/1,No,4,No,3,3,0,1,1,young,Indian,0.2119140625,0.1912841796875,0.043182373046875,0.95263671875,0.023944759741425514,0.002112708752974868,0.9917652010917664,0.1572265625
18 - 24,2 year degree,Male,White or Caucasian,,facial_hair/asian_woman/11,Yes,2,No,5,3,2,3,1,facial_hair,Asian,0.2027587890625,0.200439453125,0.0577392578125,0.96142578125,0.0346309095621109,0.004871684592217207,0.8577018976211548,0.10205078125
18 - 24,Graduate degree,Male,White or Caucasian,,old/indian_woman/4,Yes,4,No,3,2,1,3,1,old,Indian,0.210205078125,0.2271728515625,-0.0633544921875,0.95068359375,0.03236442059278488,0.0037807850167155266,0.9714298844337463,0.11102294921875
18 - 24,High school graduate,Female,South Asian,,smile/indian_woman/1,Yes,5,No,5,5,0,3,1,smile,Indian,0.2120361328125,0.2264404296875,0.022003173828125,0.9951171875,0.016104554757475853,0.0010172015754505992,0.9965953826904297,0.1378173828125
18 - 24,2 year degree,Male,Hispanic or Latino,,smile/white_woman/2,No,1,No,3,1,2,1,1,smile,White,0.20068359375,0.189453125,0.01544952392578125,0.69970703125,0.06099214032292366,0.011134367436170578,0.5589311718940735,0.138671875
45 - 54,Graduate degree,Female,White or Caucasian,,young/asian_woman/13,Yes,1,No,4,4,0,3,1,young,Asian,0.2274169921875,0.1964111328125,0.07525634765625,0.9521484375,0.02522684633731842,0.0022180539090186357,0.9774426221847534,0.199462890625
25 - 34,Graduate degree,Female,White or Caucasian,,facial_hair/indian_woman/11,No,1,Yes,4,3,1,1,3,facial_hair,Indian,0.2069091796875,0.217529296875,0.033477783203125,0.7578125,0.031095316633582115,0.0032167446333914995,0.8731075525283813,0.124755859375
45 - 54,Graduate degree,Female,White or Caucasian,,facial_hair/white_man/7,Yes,3,Yes,5,4,1,3,3,facial_hair,White,0.1807861328125,0.1943359375,0.061279296875,0.99560546875,0.024680299684405327,0.0027306482661515474,0.996080756187439,0.1773681640625
25 - 34,4 year degree,Female,White or Caucasian,,old/asian_woman/4,Yes,4,Yes,5,5,0,3,3,old,Asian,0.2030029296875,0.188232421875,0.0474853515625,0.95458984375,0.04628010094165802,0.012158605270087719,0.9910627603530884,0.123291015625
18 - 24,Graduate degree,Male,White or Caucasian,,sunglasses/black_man/3,Yes,5,No,5,5,0,3,1,sunglasses,Black,0.1968994140625,0.2391357421875,0.336181640625,0.91259765625,0.04213305190205574,0.008223120123147964,0.9499690532684326,0.200439453125
45 - 54,Some college,Male,White or Caucasian,,young/indian_man/13,Yes,4,No,4,4,0,3,1,young,Indian,0.2069091796875,0.2001953125,0.0711669921875,0.95556640625,0.034286025911569595,0.00478208577260375,0.987409234046936,0.155517578125
25 - 34,Some college,Male,White or Caucasian,,smile/asian_woman/4,Yes,4,Yes,4,4,0,3,3,smile,Asian,0.2030029296875,0.19873046875,0.1265869140625,0.9775390625,0.026863135397434235,0.0053247809410095215,0.989844799041748,0.144287109375
45 - 54,Some college,Female,White or Caucasian,,sunglasses/indian_man/3,Yes,4,No,4,4,0,3,1,sunglasses,Indian,0.2144775390625,0.24462890625,0.2998046875,0.97802734375,0.047370776534080505,0.008904685266315937,0.8431760668754578,0.177490234375
25 - 34,Some college,Female,Black or African American,,sunglasses/indian_woman/4,Yes,4,No,3,5,-2,3,1,sunglasses,Indian,0.210205078125,0.241455078125,0.28564453125,0.91943359375,0.03529202565550804,0.005077522248029709,0.8903809785842896,0.1676025390625
18 - 24,4 year degree,Female,Black or African American,,sunglasses/indian_man/12,Yes,5,No,5,5,0,3,1,sunglasses,Indian,0.2353515625,0.2303466796875,0.097412109375,0.8955078125,0.04029795899987221,0.006011479999870062,0.7364265322685242,0.138427734375
25 - 34,4 year degree,Male,Black or African American,,young/white_woman/7,Yes,1,No,3,3,0,3,1,young,White,0.2059326171875,0.18408203125,0.08489990234375,0.970703125,0.045420389622449875,0.006828655023127794,0.968299150466919,0.20361328125
18 - 24,4 year degree,Female,White or Caucasian,,smile/asian_woman/14,Yes,4,No,5,5,0,3,1,smile,Asian,0.2183837890625,0.252197265625,0.047271728515625,0.982421875,0.016918884590268135,0.0009750621393322945,0.9875212907791138,0.192138671875
18 - 24,2 year degree,Male,White or Caucasian,,sunglasses/white_man/0,Yes,1,Yes,5,1,4,3,3,sunglasses,White,0.21240234375,0.2081298828125,0.04522705078125,0.958984375,0.03562233969569206,0.005392638500779867,0.9247508645057678,0.140625
25 - 34,Some college,Female,White or Caucasian,,sunglasses/black_woman/13,Yes,4,No,4,4,0,3,1,sunglasses,Black,0.215087890625,0.244873046875,0.2161865234375,0.970703125,0.03133544325828552,0.0038992769550532103,0.9409685134887695,0.14892578125
35 - 44,2 year degree,Female,White or Caucasian,,old/white_man/3,Yes,2,No,5,5,0,3,1,old,White,0.274169921875,0.251708984375,0.0255279541015625,0.99609375,0.022142542526125908,0.0013362319441512227,0.9789348244667053,0.19775390625
25 - 34,High school graduate,Female,White or Caucasian,,smile/black_woman/14,Yes,5,No,5,5,0,3,1,smile,Black,0.2044677734375,0.22265625,0.19140625,0.958984375,0.017199458554387093,0.001870557782240212,0.9822814464569092,0.14794921875
18 - 24,4 year degree,Male,White or Caucasian,,smile/asian_man/10,Yes,5,No,5,5,0,3,1,smile,Asian,0.1729736328125,0.19580078125,0.248779296875,0.96044921875,0.01856289990246296,0.002513668267056346,0.9585790634155273,0.152099609375
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/white_woman/0,Yes,1,Yes,5,1,4,3,3,sunglasses,White,0.207275390625,0.216064453125,0.047210693359375,0.779296875,0.05707813426852226,0.009671254083514214,0.7151945233345032,0.1705322265625
25 - 34,2 year degree,Female,White or Caucasian,,young/white_woman/3,Not Sure,2,Yes,5,2,3,2,3,young,White,0.180908203125,0.1602783203125,0.01026153564453125,0.822265625,0.0345342755317688,0.005115726497024298,0.9151071310043335,0.166015625
25 - 34,Some college,Male,White or Caucasian,,facial_hair/asian_man/0,No,3,Yes,4,4,0,1,3,facial_hair,Asian,0.1373291015625,0.1302490234375,0.0546875,0.96240234375,0.03929703310132027,0.0063155642710626125,0.946182906627655,0.109619140625
18 - 24,High school graduate,Female,White or Caucasian,,facial_hair/black_woman/13,No,2,Yes,4,1,3,1,3,facial_hair,Black,0.2149658203125,0.2244873046875,-0.0018796920776367188,0.80615234375,0.029466047883033752,0.002883191918954253,0.9512720704078674,0.11712646484375
18 - 24,Some college,Female,White or Caucasian,,old/black_man/4,Yes,3,No,4,4,0,3,1,old,Black,0.203857421875,0.18701171875,-0.01551055908203125,0.97021484375,0.030618151649832726,0.0035292061511427164,0.9744325280189514,0.10858154296875
25 - 34,Graduate degree,Male,White or Caucasian,,young/indian_man/13,Yes,4,No,2,2,0,3,1,young,Indian,0.2069091796875,0.2001953125,0.0711669921875,0.95556640625,0.034286025911569595,0.00478208577260375,0.987409234046936,0.155517578125
18 - 24,Some college,Female,White or Caucasian,,facial_hair/indian_man/14,Yes,4,No,4,4,0,3,1,facial_hair,Indian,0.2193603515625,0.2462158203125,0.1151123046875,0.966796875,0.03755531832575798,0.00557708740234375,0.9708223938941956,0.173583984375
25 - 34,4 year degree,Male,East Asian,,sunglasses/indian_woman/2,Yes,5,No,5,5,0,3,1,sunglasses,Indian,0.19873046875,0.253662109375,0.15869140625,0.92138671875,0.03839365020394325,0.005718887317925692,0.936059296131134,0.1605224609375
35 - 44,Graduate degree,Male,White or Caucasian,,facial_hair/black_man/2,Yes,3,No,5,5,0,3,1,facial_hair,Black,0.2138671875,0.225830078125,-0.03521728515625,0.9814453125,0.028954854235053062,0.0033201586920768023,0.9807823300361633,0.1783447265625
25 - 34,High school graduate,Male,White or Caucasian,,young/indian_man/0,Yes,4,No,4,4,0,3,1,young,Indian,0.2086181640625,0.20654296875,0.058441162109375,0.90869140625,0.05006719008088112,0.009153176099061966,0.9763765931129456,0.1387939453125
18 - 24,4 year degree,Prefer not to say,White or Caucasian,,young/indian_woman/0,Not Sure,1,No,1,1,0,2,1,young,Indian,0.16064453125,0.17724609375,-0.0257720947265625,0.97021484375,0.054340433329343796,0.00882035493850708,0.9599365592002869,0.1268310546875
18 - 24,High school graduate,Male,White or Caucasian,,old/black_man/12,Yes,1,No,4,4,0,3,1,old,Black,0.165771484375,0.1536865234375,-0.00760650634765625,0.9853515625,0.05880097672343254,0.018701089546084404,0.9793378710746765,0.096923828125
25 - 34,Some college,Male,Other,Mixed Race,young/indian_woman/5,Yes,5,No,4,5,-1,3,1,young,Indian,0.210205078125,0.2061767578125,0.058441162109375,0.98193359375,0.030167458578944206,0.0030443433206528425,0.9801622033119202,0.1605224609375
25 - 34,High school graduate,Female,White or Caucasian,,smile/indian_man/12,Yes,4,No,4,4,0,3,1,smile,Indian,0.2353515625,0.250244140625,0.2301025390625,0.9951171875,0.020788714289665222,0.0020044532138854265,0.9839180707931519,0.1676025390625
25 - 34,4 year degree,Female,Black or African American,,facial_hair/white_woman/8,Yes,1,No,3,3,0,3,1,facial_hair,White,0.1824951171875,0.1868896484375,0.03436279296875,0.984375,0.02515885792672634,0.0019480424234643579,0.9894375801086426,0.1204833984375
18 - 24,High school graduate,Male,White or Caucasian,,sunglasses/indian_woman/12,Yes,4,No,5,5,0,3,1,sunglasses,Indian,0.176513671875,0.19921875,0.27490234375,0.9638671875,0.03271990641951561,0.004015607293695211,0.8818437457084656,0.1602783203125
35 - 44,Graduate degree,Male,White or Caucasian,,old/black_man/14,Yes,4,No,5,5,0,3,1,old,Black,0.2325439453125,0.2100830078125,-0.026611328125,0.98046875,0.044380173087120056,0.004129462409764528,0.8788313865661621,0.167724609375
25 - 34,High school graduate,Male,White or Caucasian,,old/black_man/0,Yes,4,No,4,4,0,3,1,old,Black,0.1434326171875,0.1295166015625,-0.038909912109375,0.98828125,0.04550422355532646,0.008704430423676968,0.9851760864257812,0.06744384765625
18 - 24,Some college,Female,Black or African American,,smile/asian_woman/6,Yes,5,No,5,5,0,3,1,smile,Asian,0.2032470703125,0.2425537109375,0.0958251953125,0.94775390625,0.0260633397847414,0.003058584639802575,0.9846227169036865,0.1787109375
25 - 34,High school graduate,Male,White or Caucasian,,young/black_woman/8,Yes,4,No,3,4,-1,3,1,young,Black,0.18505859375,0.1611328125,0.0190277099609375,0.96728515625,0.04095694050192833,0.00643701059743762,0.9760708212852478,0.177001953125
18 - 24,High school graduate,Female,Black or African American,,facial_hair/white_woman/10,Yes,3,No,2,3,-1,3,1,facial_hair,White,0.19677734375,0.2052001953125,-0.0322265625,0.9873046875,0.04482205584645271,0.004957830999046564,0.9876813888549805,0.155029296875
25 - 34,Graduate degree,Female,Black or African American,,young/white_woman/10,Yes,3,No,5,5,0,3,1,young,White,0.19677734375,0.1864013671875,0.0732421875,0.96630859375,0.05659748613834381,0.011087597347795963,0.9815244674682617,0.182861328125
18 - 24,2 year degree,Female,Black or African American,,smile/indian_man/2,Yes,5,No,4,4,0,3,1,smile,Indian,0.203125,0.216796875,0.178955078125,0.97705078125,0.019146637991070747,0.0028055142611265182,0.9627794027328491,0.1436767578125
18 - 24,Graduate degree,Female,Black or African American,,facial_hair/indian_woman/8,Yes,3,Yes,4,3,1,3,3,facial_hair,Indian,0.2017822265625,0.2059326171875,-0.046112060546875,0.98681640625,0.059624720364809036,0.009977155365049839,0.9251095056533813,0.10400390625
25 - 34,High school graduate,Male,White or Caucasian,,sunglasses/indian_man/10,Yes,5,Yes,5,4,1,3,3,sunglasses,Indian,0.21484375,0.2303466796875,0.22998046875,0.93505859375,0.032024551182985306,0.006662553641945124,0.7987099289894104,0.156982421875
35 - 44,Graduate degree,Male,Hispanic or Latino,,sunglasses/black_woman/1,Not Sure,4,Yes,5,3,2,2,3,sunglasses,Black,0.2098388671875,0.23291015625,0.269287109375,0.9111328125,0.03709262236952782,0.0064409454353153706,0.9307928681373596,0.179931640625
18 - 24,Some college,Male,White or Caucasian,,smile/white_woman/0,Yes,1,Yes,4,2,2,3,3,smile,White,0.207275390625,0.19580078125,0.0190277099609375,0.830078125,0.034345146268606186,0.0031376376282423735,0.954573929309845,0.1690673828125
25 - 34,Graduate degree,Male,Arab or Middle Eastern,,young/white_man/10,Yes,5,No,3,4,-1,3,1,young,White,0.1717529296875,0.171875,-0.0143280029296875,0.873046875,0.055836278945207596,0.008492833934724331,0.9240842461585999,0.11151123046875
25 - 34,High school graduate,Male,Black or African American,,sunglasses/asian_woman/7,Yes,4,Yes,4,2,2,3,3,sunglasses,Asian,0.19970703125,0.1878662109375,0.1534423828125,0.734375,0.05956518277525902,0.012084501795470715,0.6512151956558228,0.17919921875
25 - 34,4 year degree,Other,White or Caucasian,,facial_hair/asian_man/8,Yes,1,No,5,5,0,3,1,facial_hair,Asian,0.1900634765625,0.1611328125,0.0125885009765625,0.95751953125,0.021514199674129486,0.0017373553710058331,0.9875859618186951,0.139404296875
35 - 44,Graduate degree,Male,White or Caucasian,,smile/indian_woman/10,Yes,4,No,4,4,0,3,1,smile,Indian,0.1943359375,0.212890625,0.030975341796875,0.98193359375,0.017288459464907646,0.0014566864119842649,0.957726776599884,0.177978515625
25 - 34,Graduate degree,Female,White or Caucasian,,old/black_woman/0,Yes,2,Yes,3,3,0,3,3,old,Black,0.1883544921875,0.1697998046875,0.039306640625,0.9921875,0.044608574360609055,0.007905937731266022,0.9404667019844055,0.09942626953125
18 - 24,Some college,Male,White or Caucasian,,old/white_man/9,Yes,1,No,4,4,0,3,1,old,White,0.1796875,0.1348876953125,-0.0248565673828125,0.99169921875,0.0327351950109005,0.003348890459164977,0.9829822778701782,0.1353759765625
25 - 34,High school graduate,Male,White or Caucasian,,young/black_man/11,Yes,4,No,4,4,0,3,1,young,Black,0.1925048828125,0.1824951171875,0.07830810546875,0.9453125,0.024103866890072823,0.002052605152130127,0.9891890287399292,0.1343994140625
18 - 24,Some college,Female,Hispanic or Latino,,old/asian_woman/6,Yes,3,Yes,5,5,0,3,3,old,Asian,0.2032470703125,0.177490234375,-0.017913818359375,0.8984375,0.053121984004974365,0.009653796441853046,0.9268224239349365,0.12445068359375
25 - 34,Graduate degree,Female,Hispanic or Latino,,old/white_man/8,Yes,3,No,4,3,1,3,1,old,White,0.2115478515625,0.20947265625,-0.0184173583984375,0.98779296875,0.03955352306365967,0.0040177940391004086,0.9541271328926086,0.1729736328125
18 - 24,High school graduate,Male,White or Caucasian,,old/asian_woman/6,Yes,5,No,5,5,0,3,1,old,Asian,0.2032470703125,0.177490234375,-0.017913818359375,0.8984375,0.053121984004974365,0.009653796441853046,0.9268224239349365,0.12445068359375
35 - 44,4 year degree,Male,White or Caucasian,,old/white_man/8,Yes,4,No,4,4,0,3,1,old,White,0.2115478515625,0.20947265625,-0.0184173583984375,0.98779296875,0.03955352306365967,0.0040177940391004086,0.9541271328926086,0.1729736328125
25 - 34,Graduate degree,Female,Hispanic or Latino,,sunglasses/indian_woman/1,Yes,5,No,5,5,0,3,1,sunglasses,Indian,0.2120361328125,0.26416015625,0.263671875,0.89697265625,0.031766895204782486,0.00401923106983304,0.9144060611724854,0.164306640625
35 - 44,High school graduate,Female,Other,Israeli jew,old/white_man/8,Yes,2,Yes,5,4,1,3,3,old,White,0.2115478515625,0.20947265625,-0.0184173583984375,0.98779296875,0.03955352306365967,0.0040177940391004086,0.9541271328926086,0.1729736328125
18 - 24,4 year degree,Female,White or Caucasian,,sunglasses/indian_woman/1,Yes,5,No,5,5,0,3,1,sunglasses,Indian,0.2120361328125,0.26416015625,0.263671875,0.89697265625,0.031766895204782486,0.00401923106983304,0.9144060611724854,0.164306640625
25 - 34,4 year degree,Female,Black or African American,,old/asian_woman/6,Yes,5,No,5,3,2,3,1,old,Asian,0.2032470703125,0.177490234375,-0.017913818359375,0.8984375,0.053121984004974365,0.009653796441853046,0.9268224239349365,0.12445068359375
18 - 24,High school graduate,Female,Hispanic or Latino,,sunglasses/indian_woman/1,Yes,5,No,5,5,0,3,1,sunglasses,Indian,0.2120361328125,0.26416015625,0.263671875,0.89697265625,0.031766895204782486,0.00401923106983304,0.9144060611724854,0.164306640625
18 - 24,4 year degree,Male,White or Caucasian,,facial_hair/black_man/1,Yes,1,No,4,4,0,3,1,facial_hair,Black,0.20556640625,0.2147216796875,-0.016815185546875,0.9951171875,0.024308009073138237,0.0032346320804208517,0.9866738319396973,0.1707763671875
25 - 34,Some college,Female,Hispanic or Latino,,old/asian_woman/2,Yes,2,No,4,4,0,3,1,old,Asian,0.205322265625,0.1651611328125,0.036895751953125,0.962890625,0.031603727489709854,0.0030284991953521967,0.9804055690765381,0.1353759765625
18 - 24,High school graduate,Female,White or Caucasian,,young/indian_woman/3,Yes,4,No,4,4,0,3,1,young,Indian,0.2288818359375,0.2056884765625,-0.0114898681640625,0.9501953125,0.060161054134368896,0.020995549857616425,0.8888174295425415,0.1663818359375
25 - 34,Some college,Male,White or Caucasian,,smile/indian_man/8,Yes,5,No,3,3,0,3,1,smile,Indian,0.2166748046875,0.21826171875,0.19677734375,0.9755859375,0.017784826457500458,0.001530553214251995,0.9723734855651855,0.1416015625
25 - 34,High school graduate,Male,White or Caucasian,,young/asian_woman/12,Yes,5,Yes,5,5,0,3,3,young,Asian,0.2171630859375,0.1839599609375,0.04290771484375,0.96923828125,0.03679720312356949,0.004651995841413736,0.9549807906150818,0.1739501953125
25 - 34,4 year degree,Male,White or Caucasian,,facial_hair/black_man/1,Yes,1,No,5,5,0,3,1,facial_hair,Black,0.20556640625,0.2147216796875,-0.016815185546875,0.9951171875,0.024308009073138237,0.0032346320804208517,0.9866738319396973,0.1707763671875
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/black_woman/14,Yes,4,Yes,5,5,0,3,3,young,Black,0.20458984375,0.1983642578125,0.03277587890625,0.97900390625,0.02389553375542164,0.0028873945120722055,0.9893524646759033,0.1605224609375
25 - 34,Some college,Female,Hispanic or Latino,,young/black_woman/14,Yes,3,No,5,5,0,3,1,young,Black,0.20458984375,0.1983642578125,0.03277587890625,0.97900390625,0.02389553375542164,0.0028873945120722055,0.9893524646759033,0.1605224609375
25 - 34,4 year degree,Male,Hispanic or Latino,,young/black_woman/14,Yes,1,No,5,5,0,3,1,young,Black,0.20458984375,0.1983642578125,0.03277587890625,0.97900390625,0.02389553375542164,0.0028873945120722055,0.9893524646759033,0.1605224609375
25 - 34,4 year degree,Male,White or Caucasian,,old/asian_woman/2,Yes,1,Yes,5,5,0,3,3,old,Asian,0.205322265625,0.1651611328125,0.036895751953125,0.962890625,0.031603727489709854,0.0030284991953521967,0.9804055690765381,0.1353759765625
45 - 54,High school graduate,Male,White or Caucasian,,smile/indian_man/8,Yes,5,Yes,4,5,-1,3,3,smile,Indian,0.2166748046875,0.21826171875,0.19677734375,0.9755859375,0.017784826457500458,0.001530553214251995,0.9723734855651855,0.1416015625
25 - 34,Some college,Male,Hispanic or Latino,,young/black_woman/14,Yes,4,No,4,4,0,3,1,young,Black,0.20458984375,0.1983642578125,0.03277587890625,0.97900390625,0.02389553375542164,0.0028873945120722055,0.9893524646759033,0.1605224609375
25 - 34,Graduate degree,Female,White or Caucasian,,young/indian_woman/3,Not Sure,4,Yes,2,3,-1,2,3,young,Indian,0.2288818359375,0.2056884765625,-0.0114898681640625,0.9501953125,0.060161054134368896,0.020995549857616425,0.8888174295425415,0.1663818359375
18 - 24,4 year degree,Female,Black or African American,,young/black_woman/14,Yes,3,Not sure,3,3,0,3,2,young,Black,0.20458984375,0.1983642578125,0.03277587890625,0.97900390625,0.02389553375542164,0.0028873945120722055,0.9893524646759033,0.1605224609375
18 - 24,High school graduate,Male,White or Caucasian,,old/white_woman/3,Yes,4,Yes,5,5,0,3,3,old,White,0.1807861328125,0.1700439453125,0.07232666015625,0.98974609375,0.0343732051551342,0.00487541826441884,0.9804887771606445,0.11285400390625
35 - 44,High school graduate,Female,White or Caucasian,,old/asian_woman/0,No,5,No,3,4,-1,1,1,old,Asian,0.2298583984375,0.1856689453125,-0.02490234375,0.9287109375,0.02663738839328289,0.002644268097355962,0.9392088651657104,0.126220703125
25 - 34,2 year degree,Male,White or Caucasian,,young/asian_man/10,Yes,4,No,4,4,0,3,1,young,Asian,0.173095703125,0.1287841796875,-0.0206756591796875,0.97998046875,0.020647453144192696,0.002727758139371872,0.9864993095397949,0.1690673828125
25 - 34,Graduate degree,Male,White or Caucasian,,young/black_man/12,Yes,3,No,4,4,0,3,1,young,Black,0.165771484375,0.148193359375,0.0831298828125,0.986328125,0.05634273588657379,0.01854478381574154,0.9875295162200928,0.1124267578125
18 - 24,4 year degree,Female,Hispanic or Latino,,young/white_man/4,Yes,3,No,4,3,1,3,1,young,White,0.2337646484375,0.2198486328125,0.0018405914306640625,0.94873046875,0.05375193431973457,0.007412111386656761,0.952238142490387,0.158935546875
18 - 24,Some college,Male,White or Caucasian,,young/asian_woman/0,Yes,2,No,3,3,0,3,1,young,Asian,0.229736328125,0.1956787109375,0.0004875659942626953,0.97509765625,0.022730236873030663,0.0019731305073946714,0.9736403226852417,0.1776123046875
18 - 24,2 year degree,Male,White or Caucasian,,sunglasses/indian_woman/2,Yes,3,Yes,5,3,2,3,3,sunglasses,Indian,0.19873046875,0.253662109375,0.15869140625,0.92138671875,0.03839365020394325,0.005718887317925692,0.936059296131134,0.1605224609375
18 - 24,Graduate degree,Male,White or Caucasian,,young/black_woman/12,Yes,4,No,4,4,0,3,1,young,Black,0.22802734375,0.176513671875,0.004436492919921875,0.96826171875,0.03657250478863716,0.004558064509183168,0.9893467426300049,0.1524658203125
18 - 24,High school graduate,Female,South Asian,,facial_hair/white_man/0,Yes,1,No,5,5,0,3,1,facial_hair,White,0.21240234375,0.21875,0.12469482421875,0.9990234375,0.016482703387737274,0.001535946037620306,0.9924483895301819,0.1646728515625
18 - 24,2 year degree,Male,Hispanic or Latino,,smile/white_man/13,Yes,2,No,4,4,0,3,1,smile,White,0.1845703125,0.1800537109375,0.0859375,0.99853515625,0.014169829897582531,0.0005728668184019625,0.9968748688697815,0.1337890625
45 - 54,Graduate degree,Female,White or Caucasian,,old/black_woman/11,Yes,1,No,4,4,0,3,1,old,Black,0.2032470703125,0.1705322265625,0.0233001708984375,0.98291015625,0.020424915477633476,0.001453548320569098,0.991655707359314,0.08734130859375
25 - 34,Graduate degree,Female,White or Caucasian,,smile/black_woman/7,Yes,2,No,4,4,0,3,1,smile,Black,0.1947021484375,0.1861572265625,0.1429443359375,0.99169921875,0.01982050947844982,0.0015313945477828383,0.9932055473327637,0.1336669921875
45 - 54,Graduate degree,Female,White or Caucasian,,smile/indian_man/11,Yes,4,No,5,5,0,3,1,smile,Indian,0.2056884765625,0.2095947265625,0.288330078125,0.9716796875,0.025174379348754883,0.00429270975291729,0.9341287612915039,0.1591796875
25 - 34,4 year degree,Female,White or Caucasian,,facial_hair/white_woman/13,Yes,1,Yes,5,5,0,3,3,facial_hair,White,0.2001953125,0.200927734375,-0.032196044921875,0.990234375,0.026968836784362793,0.0020429957658052444,0.9853367805480957,0.1083984375
18 - 24,Graduate degree,Male,White or Caucasian,,young/asian_woman/14,Yes,4,No,5,5,0,3,1,young,Asian,0.2183837890625,0.1748046875,0.05718994140625,0.9541015625,0.025645779445767403,0.003102287882938981,0.9700307846069336,0.1981201171875
